FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry,tif_path
1326628,Healthy,Paddy,Telangana,Medak,Medak,2023-11-12 0:00:00,2024-05-21 0:00:00,87,90,Pea,Lentil,Transplanting,Flood,Canal,6,86,19,Rabi,"POLYGON ((78.26988900616344 17.988248828570406, 78.27043829761146 17.988926288023013, 78.27103885626138 17.988512488465478, 78.27048956481329 17.987853338727806, 78.26988900616344 17.988248828570406))",downloads/20240517T050651_20240517T051655_T43QHV_RGB_2023-11-12_2024-05-21.tif
462078,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-11-13 0:00:00,2024-04-23 0:00:00,93,55,Pea,Lentil,Transplanting,Flood,Groundwater,5,99,16,Rabi,"POLYGON ((78.25257598924503 17.894910443964363, 78.2532351389827 17.894741994586965, 78.25312528069306 17.894449039148, 78.25301176046048 17.894104816507227, 78.25297147908765 17.89393270518683, 78.2523672584948 17.894108478450207, 78.25257598924503 17.894910443964363))",downloads/20240422T050649_20240422T051633_T43QHV_RGB_2023-11-13_2024-04-23.tif
414014,Pests,Paddy,Telangana,Medak,Kowdipally,2023-06-12 0:00:00,2024-04-15 0:00:00,85,72,Pea,Lentil,Transplanting,Flood,Canal,3,86,19,Rabi,"POLYGON ((78.25556696132682 17.89265479158057, 78.25597343699836 17.89242042722939, 78.25559991881373 17.89181986857952, 78.25514583788329 17.89202127544381, 78.25556696132682 17.89265479158057))",downloads/20240412T050649_20240412T051727_T43QHV_RGB_2023-06-12_2024-04-15.tif
581819,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-08-12 0:00:00,2024-05-05 0:00:00,89,50,Lentil,Pea,Transplanting,Flood,Groundwater,4,99,17,Rabi,"POLYGON ((78.20498695655826 17.87991029072039, 78.20619539774395 17.879566068079615, 78.20585849898916 17.87817452974455, 78.20555821966427 17.877398197831305, 78.20438639790841 17.877676505498314, 78.20481118329486 17.8791486065791, 78.20498695655826 17.87991029072039))",downloads/20240502T050649_20240502T051513_T43QHV_RGB_2023-08-12_2024-05-05.tif
141707,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-03-12 0:00:00,2024-04-29 0:00:00,87,84,Pea,Lentil,Transplanting,Flood,Groundwater,4,88,16,Rabi,"POLYGON ((78.1898131586835 17.864429379962882, 78.19148300468557 17.864495294936646, 78.19162215851912 17.86368234359353, 78.1919004661861 17.863052489399752, 78.19023062018404 17.86265699955717, 78.1901427335523 17.863111080487556, 78.1898131586835 17.864429379962882))",downloads/20240427T050651_20240427T051439_T43QHV_RGB_2023-03-12_2024-04-29.tif
576855,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-11-20 0:00:00,2024-04-04 0:00:00,96,83,Pea,Lentil,Transplanting,Flood,Canal,4,96,15,Rabi,"POLYGON ((78.18099770964872 17.8384873181253, 78.18129798897361 17.838937737112705, 78.18155432498274 17.83951266216166, 78.18242586741364 17.839179425349844, 78.18231967106699 17.838864498252963, 78.18189488568053 17.838139433541546, 78.18099770964872 17.8384873181253))",downloads/20240402T050649_20240402T051718_T43QHV_RGB_2023-11-20_2024-04-04.tif
921944,Healthy,Paddy,Telangana,Medak,Chilipched,2023-12-30 0:00:00,2024-04-30 0:00:00,91,89,Lentil,Pea,Transplanting,Flood,Groundwater,4,83,16,Rabi,"POLYGON ((78.11258703820229 17.859777801553683, 78.11378083161607 17.858825696377064, 78.11332675068563 17.857917534516275, 78.11217690058776 17.8585327409381, 78.11258703820229 17.859777801553683))",downloads/20240427T050651_20240427T051439_T43QHV_RGB_2023-12-30_2024-04-30.tif
711469,Healthy,Paddy,Telangana,Medak,Chilipched,2023-11-22 0:00:00,2024-03-04 0:00:00,96,57,Pea,Lentil,Transplanting,Flood,Canal,5,84,17,Rabi,"POLYGON ((78.10412170164935 17.87088620583412, 78.10493465299243 17.87052001153541, 78.10486873801868 17.86992677677152, 78.10400818141677 17.870139169464768, 78.10412170164935 17.87088620583412))",downloads/20240303T050719_20240303T051936_T43QHV_RGB_2023-11-22_2024-03-04.tif
669935,Healthy,Paddy,Telangana,Medak,Chilipched,2023-12-13 0:00:00,2024-04-30 0:00:00,92,96,Lentil,Pea,Transplanting,Flood,Canal,3,94,15,Rabi,"POLYGON ((78.10577790758194 17.874841279395792, 78.10696437710972 17.874581281443717, 78.10697536293871 17.874475085097103, 78.10685818076307 17.87413818634229, 78.10573030232311 17.87440550818034, 78.10577790758194 17.874841279395792))",downloads/20240427T050651_20240427T051439_T43QHV_RGB_2023-12-13_2024-04-30.tif
599716,Healthy,Paddy,Telangana,Medak,Chilipched,2023-09-12 0:00:00,2024-05-25 0:00:00,98,67,Pea,Lentil,Transplanting,Flood,Groundwater,6,97,18,Rabi,"POLYGON ((78.10836103686074 17.875778051717845, 78.10855878178205 17.87616255573147, 78.10870525950153 17.876847339070036, 78.10905680602832 17.87686198684199, 78.10995032011714 17.876404243968608, 78.10941201449803 17.87531664690148, 78.10836103686074 17.875778051717845))",downloads/20240522T050649_20240522T051545_T43QHV_RGB_2023-09-12_2024-05-25.tif
214784,Healthy,Paddy,Telangana,Medak,Chilipched,2023-08-11 0:00:00,2024-11-05 0:00:00,91,51,Lentil,Pea,Transplanting,Flood,Canal,3,88,17,Rabi,"POLYGON ((78.11029745571946 17.882033196965242, 78.1112495608961 17.882271223259384, 78.11135209529975 17.881952634219523, 78.11149491107624 17.881029824586797, 78.1105794253295 17.880799122178615, 78.11029745571946 17.882033196965242))",downloads/20241103T050951_20241103T052004_T43QHV_RGB_2023-08-11_2024-11-05.tif
1331838,Healthy,Paddy,Telangana,Medak,Chilipched,2023-11-27 0:00:00,2024-04-26 0:00:00,95,63,Lentil,Pea,Transplanting,Flood,Groundwater,4,84,15,Rabi,"POLYGON ((78.11632877659503 17.900643049586247, 78.11722229068384 17.900518543524697, 78.11709046073635 17.90003516705042, 78.11630680493711 17.900104743967162, 78.11632877659503 17.900643049586247))",downloads/20240425T051649_20240425T052817_T43QHV_RGB_2023-11-27_2024-04-26.tif
906517,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-12-21 0:00:00,2024-05-22 0:00:00,84,70,Pea,Lentil,Transplanting,Flood,Canal,6,95,19,Rabi,"POLYGON ((78.12050507836187 17.90438180373488, 78.12098113095023 17.904396451506834, 78.12103239815205 17.903209981979035, 78.12077606214292 17.901422953801386, 78.1202194468089 17.90145224934528, 78.12042451561621 17.90318801032112, 78.12050507836187 17.90438180373488))",downloads/20240520T051651_20240520T053322_T43QHV_RGB_2023-12-21_2024-05-22.tif
539192,Healthy,Paddy,Telangana,Medak,Kowdipally,2023-11-11 0:00:00,2024-05-21 0:00:00,95,52,Pea,Lentil,Transplanting,Flood,Canal,4,90,16,Rabi,"POLYGON ((78.1165371897542 17.912949363273903, 78.11743436578601 17.913099502936365, 78.11734647915428 17.912268241878316, 78.1169033840529 17.912224298562467, 78.11662873832886 17.912114440272855, 78.11657014724103 17.912674717549873, 78.1165371897542 17.912949363273903))",downloads/20240520T051651_20240520T053322_T43QHV_RGB_2023-11-11_2024-05-21.tif
728906,Pests,Paddy,Telangana,Medak,Kowdipally,2023-12-25 0:00:00,2024-05-25 0:00:00,85,86,Pea,Lentil,Transplanting,Flood,Groundwater,5,97,15,Rabi,"POLYGON ((78.12377638113792 17.921481916268434, 78.12382764833974 17.92193599719882, 78.12448679807734 17.921961630799732, 78.12514960975801 17.922001912172583, 78.12560735263138 17.922038531602453, 78.12555608542955 17.92141966323765, 78.12377638113792 17.921481916268434))",downloads/20240522T050649_20240522T051545_T43QHV_RGB_2023-12-25_2024-05-25.tif
346638,Stressed,Paddy,Telangana,Medak,Kowdipally,2023-06-12 0:00:00,2024-12-04 0:00:00,90,93,Lentil,Pea,Transplanting,Flood,Groundwater,6,100,16,Rabi,"POLYGON ((78.1313221849797 17.92513164443559, 78.13201978511877 17.925794456116243, 78.13233654318708 17.925512486506253, 78.13215710798076 17.925320234499424, 78.1317268296798 17.92489911105593, 78.1313221849797 17.92513164443559))",downloads/20241203T051201_20241203T051201_T43QHV_RGB_2023-06-12_2024-12-04.tif
857710,Stressed,Paddy,Telangana,Medak,Kulcharam,2023-09-11 0:00:00,2024-05-14 0:00:00,96,56,Lentil,Pea,Transplanting,Flood,Canal,6,97,19,Rabi,"POLYGON ((78.13686866773311 17.931560815469226, 78.1375406342712 17.931472928837547, 78.13749119804088 17.931048143451054, 78.13682838636028 17.931128706196755, 78.13686866773311 17.931560815469226))",downloads/20240512T050649_20240512T051901_T43QHV_RGB_2023-09-11_2024-05-14.tif
1326644,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-23 0:00:00,2024-02-05 0:00:00,93,78,Lentil,Pea,Transplanting,Flood,Canal,6,85,15,Rabi,"POLYGON ((78.1391315619447 17.93813894859581, 78.14088197069249 17.937571347432815, 78.14079408406083 17.93711360455945, 78.1389960700542 17.9374651510862, 78.1391315619447 17.93813894859581))",downloads/20240202T051029_20240202T052012_T43QHV_RGB_2023-11-23_2024-02-05.tif
179243,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-15 0:00:00,2024-05-21 0:00:00,85,72,Lentil,Pea,Transplanting,Flood,Canal,4,99,18,Rabi,"POLYGON ((78.14856315774348 17.948208691607924, 78.14971300784143 17.94791939811194, 78.14951892486312 17.947285881975198, 78.14844597556791 17.94762644267299, 78.14856315774348 17.948208691607924))",downloads/20240520T051651_20240520T053322_T43QHV_RGB_2023-11-15_2024-05-21.tif
627137,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-27 0:00:00,2024-05-25 0:00:00,90,66,Lentil,Pea,Transplanting,Flood,Groundwater,4,91,17,Rabi,"POLYGON ((78.15804156715548 17.95240516718519, 78.15904127759094 17.952068268430377, 78.15875198409498 17.95131757011803, 78.15821001653295 17.950237296936862, 78.15754354290928 17.95044968963011, 78.1572212919264 17.950695039810245, 78.15759114816811 17.951453062008554, 78.15804156715548 17.95240516718519))",downloads/20240522T050649_20240522T051545_T43QHV_RGB_2023-11-27_2024-05-25.tif
1326647,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-05-11 0:00:00,2024-04-15 0:00:00,91,84,Pea,Lentil,Transplanting,Flood,Canal,6,83,15,Rabi,"POLYGON ((78.17234842644162 17.957405972312763, 78.17323095470151 17.957211889334452, 78.17301856200828 17.956523444052905, 78.17272926851231 17.955853308486276, 78.17197857019998 17.956065701179522, 78.17234842644162 17.957405972312763))",downloads/20240412T050649_20240412T051727_T43QHV_RGB_2023-05-11_2024-04-15.tif
469861,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-12-27 0:00:00,2024-05-22 0:00:00,92,85,Pea,Lentil,Transplanting,Flood,Groundwater,5,80,19,Rabi,"POLYGON ((78.17019915059664 17.971407535839294, 78.17159435087466 17.970693456956816, 78.17124280434787 17.969994025846294, 78.17069351289985 17.970393177631873, 78.16999408178934 17.97094979296591, 78.17019915059664 17.971407535839294))",downloads/20240520T051651_20240520T053322_T43QHV_RGB_2023-12-27_2024-05-22.tif
830127,Healthy,Paddy,Telangana,Medak,Kulcharam,2023-11-24 0:00:00,2024-02-04 0:00:00,83,84,Pea,Lentil,Transplanting,Flood,Groundwater,6,80,15,Rabi,"POLYGON ((78.20265770943108 17.993628138625464, 78.20404192388017 17.99361349085351, 78.20410783885391 17.992156037544678, 78.202672357203 17.992199980860526, 78.20265770943108 17.993628138625464))",downloads/20240202T051029_20240202T052012_T43QHV_RGB_2023-11-24_2024-02-04.tif
81755,Pests,Paddy,Telangana,Medak,Chegunta,2023-03-12 0:00:00,2024-05-28 0:00:00,86,84,Pea,Lentil,Transplanting,Flood,Canal,3,98,16,Rabi,"POLYGON ((78.52966086601938 18.039594376375987, 78.53069353394176 18.03923550596326, 78.53072282948567 18.038649595085328, 78.5305617039942 18.037865939286107, 78.53018086192357 18.03784396762819, 78.5293605866945 18.037939178145848, 78.52946312109815 18.038224809698836, 78.52957297938772 18.0390817043578, 78.52966086601938 18.039594376375987))",downloads/20240527T050651_20240527T051452_T43QHV_RGB_2023-03-12_2024-05-28.tif
958659,Healthy,Paddy,Telangana,Medak,Chegunta,2023-11-29 0:00:00,2024-04-04 0:00:00,81,74,Pea,Lentil,Transplanting,Flood,Canal,4,90,20,Rabi,"POLYGON ((78.52343735350041 18.038281114187846, 78.52611057188093 18.037856328801354, 78.52608127633702 18.03676506979123, 78.5232103130352 18.03724112237953, 78.52343735350041 18.038281114187846))",downloads/20240402T050649_20240402T051718_T43QHV_RGB_2023-11-29_2024-04-04.tif
703408,Healthy,Paddy,Telangana,Medak,Chegunta,2023-07-12 0:00:00,2024-04-19 0:00:00,85,75,Pea,Lentil,Transplanting,Flood,Groundwater,5,80,15,Rabi,"POLYGON ((78.53021090714462 18.032079500950474, 78.53089202854021 18.034533002751772, 78.53230553853321 18.03359554534709, 78.53229089076122 18.033178083846575, 78.53218835635764 18.032211330898, 78.53195399200642 18.032123444266304, 78.53180751428694 18.031903727687098, 78.53175624708511 18.03161809613411, 78.53021090714462 18.032079500950474))",downloads/20240417T050651_20240417T051251_T43QHV_RGB_2023-07-12_2024-04-19.tif
131410,Healthy,Paddy,Telangana,Medak,Chegunta,2023-12-21 0:00:00,2024-07-04 0:00:00,85,98,Pea,Lentil,Transplanting,Flood,Canal,6,90,18,Rabi,"POLYGON ((78.5404144794057 18.02739392424221, 78.5411248963452 18.02874151926143, 78.54258967354002 18.027738146882985, 78.54241390027663 18.027218150978836, 78.54226009867115 18.026712802846625, 78.5419964387761 18.026449142951552, 78.5404144794057 18.02739392424221))",downloads/20240701T050659_20240701T051520_T43QHV_RGB_2023-12-21_2024-07-04.tif
931216,Pests,Paddy,Telangana,Medak,Chegunta,2023-12-29 0:00:00,2024-01-04 0:00:00,97,81,Lentil,Pea,Transplanting,Flood,Groundwater,6,92,15,Rabi,"POLYGON ((78.54570186985806 18.022863596429787, 78.54695425435959 18.024218515334983, 78.54766467129909 18.023764434404598, 78.54817734331728 18.023303029588234, 78.54723988591256 18.02233627663966, 78.54702749321933 18.0223289527537, 78.54685171995594 18.022219094464088, 78.54641228679749 18.021867547937337, 78.54570186985806 18.022863596429787))",downloads/20240103T051219_20240103T052207_T43QHV_RGB_2023-12-29_2024-01-04.tif
892051,Healthy,Paddy,Telangana,Medak,Chegunta,2023-11-13 0:00:00,2024-05-19 0:00:00,99,57,Pea,Lentil,Transplanting,Flood,Canal,4,82,17,Rabi,"POLYGON ((78.5482940986184 18.023739603664616, 78.54920958436513 18.02470269467021, 78.54952817340501 18.024413401174225, 78.5500774648531 18.023812842524357, 78.54995662073453 18.023710308120723, 78.54947324426018 18.02321228387449, 78.54919859853621 18.022802146259952, 78.54911437384747 18.02284975151878, 78.54872986983385 18.023241579418382, 78.5482940986184 18.023739603664616))",downloads/20240517T050651_20240517T051655_T43QHV_RGB_2023-11-13_2024-05-19.tif
183626,Healthy,Paddy,Telangana,Siddipet,Doultabad,2023-11-26 0:00:00,2024-05-28 0:00:00,87,82,Pea,Lentil,Transplanting,Flood,Groundwater,6,81,15,Rabi,"POLYGON ((78.55278796271746 18.025437335984346, 78.55346176022705 18.026631129398123, 78.55475076415848 18.02600127520436, 78.5544504848336 18.025400716554476, 78.55420879659646 18.024997902825916, 78.5540696427629 18.024682975729036, 78.55329331084965 18.0251443805454, 78.55278796271746 18.025437335984346))",downloads/20240527T050651_20240527T051452_T43QHV_RGB_2023-11-26_2024-05-28.tif
741404,Diseased,Paddy,Telangana,Siddipet,Doultabad,2023-11-18 0:00:00,2024-04-28 0:00:00,87,55,Lentil,Pea,Transplanting,Flood,Groundwater,6,89,20,Rabi,"POLYGON ((78.55572273932292 18.027963464711032, 78.55604499030572 18.028461488957266, 78.55643315626234 18.028864302685843, 78.55720216428966 18.029647958485064, 78.55776610350968 18.029376974704014, 78.55870356091432 18.028930217659607, 78.5588573625198 18.02868120553649, 78.55783934236942 18.026967416218564, 78.55572273932292 18.027963464711032))",downloads/20240427T050651_20240427T051439_T43QHV_RGB_2023-11-18_2024-04-28.tif
391860,Healthy,Paddy,Telangana,Siddipet,Doultabad,2023-11-26 0:00:00,2024-05-05 0:00:00,87,65,Lentil,Pea,Transplanting,Flood,Groundwater,4,90,16,Rabi,"POLYGON ((78.56424877261962 18.03196604351901, 78.5641828576458 18.03286688149382, 78.56432201147936 18.033042654757196, 78.56515693448036 18.033093921959004, 78.56723691809702 18.033079274187067, 78.5678521245188 18.033086598073044, 78.5678887439487 18.032368857247587, 78.56798395446636 18.031951395747054, 78.56424877261962 18.03196604351901))",downloads/20240502T050649_20240502T051513_T43QHV_RGB_2023-11-26_2024-05-05.tif
1331839,Healthy,Paddy,Telangana,Medak,Chegunta,2023-12-21 0:00:00,2024-04-26 0:00:00,87,62,Pea,Lentil,Transplanting,Flood,Canal,6,80,15,Rabi,"POLYGON ((78.55368627246129 18.04420765407863, 78.55395725624234 18.044778917184605, 78.55425753556723 18.045928767282515, 78.55576625607789 18.04538679972045, 78.55643272970156 18.045189054799142, 78.5563375191839 18.04440539899992, 78.55621301312233 18.0434532938233, 78.55368627246129 18.04420765407863))",downloads/20240422T050649_20240422T051633_T43QHV_RGB_2023-12-21_2024-04-26.tif
229732,Healthy,Paddy,Telangana,Medak,Chegunta,2023-01-12 0:00:00,2024-04-23 0:00:00,80,100,Pea,Lentil,Transplanting,Flood,Canal,6,83,18,Rabi,"POLYGON ((78.54911199113577 18.05111214161701, 78.55082578045366 18.051412420941936, 78.55070859827809 18.049837785457534, 78.55056212055861 18.04902483411442, 78.54887030289864 18.049325113439345, 78.54911199113577 18.05111214161701))",downloads/20240422T050649_20240422T051633_T43QHV_RGB_2023-01-12_2024-04-23.tif
1331841,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-12-16 0:00:00,2024-05-15 0:00:00,84,70,Pea,Lentil,Transplanting,Flood,Canal,5,88,20,Rabi,"POLYGON ((78.49044484081072 18.120513974289835, 78.49129441158371 18.120155103877106, 78.49101610391673 18.118888071603607, 78.48997611210844 18.11926891367425, 78.49044484081072 18.120513974289835))",downloads/20240512T050649_20240512T051901_T43QHA_RGB_2023-12-16_2024-05-15.tif
891697,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-06-12 0:00:00,2024-04-15 0:00:00,92,78,Lentil,Pea,Transplanting,Flood,Canal,4,88,19,Rabi,"POLYGON ((78.48159485170605 18.12281892889771, 78.48248104190894 18.12258456454655, 78.48229062087363 18.12203527309849, 78.48215146704014 18.12155922051017, 78.48140443067074 18.121749641545502, 78.48159485170605 18.12281892889771))",downloads/20240412T050649_20240412T051727_T43QHA_RGB_2023-06-12_2024-04-15.tif
529921,Healthy,Paddy,Telangana,Medak,Ramayampet,2023-07-12 0:00:00,2024-01-05 0:00:00,99,100,Pea,Lentil,Transplanting,Flood,Canal,5,94,16,Rabi,"POLYGON ((78.4693220766442 18.125609639493213, 78.47001784581171 18.125404570685944, 78.47035474456658 18.124987109185412, 78.46989333975021 18.12353697976256, 78.469658975399 18.123244024323593, 78.46864827913461 18.12348571256075, 78.46864095524862 18.123873878517372, 78.4693220766442 18.125609639493213))",downloads/20240103T051219_20240103T052207_T43QHA_RGB_2023-07-12_2024-01-05.tif
283618,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-30 0:00:00,2024-03-17 0:00:00,66,94,Sorghum,Maize,Broadcasting,Sprinkler,Canal,5,43,15,Rabi,"POLYGON ((77.91499177513269 18.067343502427676, 77.9157241637301 18.06701392755884, 77.9150283945626 18.065578445907942, 77.91470614357972 18.065139012749494, 77.91399572664022 18.06524154715313, 77.91441318814076 18.066113089584046, 77.91499177513269 18.067343502427676))",downloads/20240316T051649_20240316T053107_T43QGV_RGB_2023-10-30_2024-03-17.tif
700907,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-10-21 0:00:00,2024-02-19 0:00:00,65,101,Maize,Sorghum,Drilling,Sprinkler,Canal,2,48,13,Rabi,"POLYGON ((77.91992439164228 18.06686092509843, 77.92057987943696 18.066824305668558, 77.9203235434279 18.064835870626602, 77.91971566089205 18.064934743087257, 77.91985481472554 18.066322619479344, 77.91992439164228 18.06686092509843))",downloads/20240215T051919_20240215T053307_T43QGV_RGB_2023-10-21_2024-02-19.tif
393947,Healthy,Cotton,Telangana,Medak,Shankarampet_A,2023-12-14 0:00:00,2024-03-27 0:00:00,62,87,Sorghum,Maize,Seed Drilling,Drip,Canal,4,56,13,Rabi,"POLYGON ((77.92780780138604 18.074826910424193, 77.93107425453042 18.073677060326283, 77.93081059463536 18.072790870123427, 77.92750019817508 18.073911424677444, 77.92780780138604 18.074826910424193))",downloads/20240326T051649_20240326T053300_T43QHA_RGB_2023-12-14_2024-03-27.tif
